PartitionKey,RowKey,source,title,description,instructor,level,role,product,duration,rating_count,rating_average,url
ms-learn,da7195e7-a278-4816-9d7a-10536c359af1,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,administrator,azure-vpn-gateway,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,89dd663d-d299-459f-85b1-f4fa002d0aa2,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,administrator,azure-expressroute,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,5c9a3693-542a-45e7-b01d-dc9fba79bc62,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,solution-architect,azure,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,68cc4001-fc38-41ff-83a6-9ebce2f24e0e,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,solution-architect,azure-virtual-network,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,bb5801cf-c142-4380-a3fc-437ebaa07091,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,solution-architect,azure-vpn-gateway,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,5d70508c-cfcf-43b0-827a-bac82f504b90,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,solution-architect,azure-expressroute,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,b911400d-9b4c-4044-a5d9-0fdfb83d9791,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,developer,azure,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,0b81ba4b-9445-4075-a560-680378fba7eb,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,developer,azure-virtual-network,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,b781a580-3aa6-487e-a0a6-45a874b2405e,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,developer,azure-vpn-gateway,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,46d184cb-aef1-4562-ab00-40422396a35d,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,developer,azure-expressroute,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,4e75fefa-0c69-42de-993e-a3757a7097c3,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,student,azure,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,e608595e-2527-4698-96b7-090f34316aa5,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,student,azure-virtual-network,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,5715a596-3433-4f11-86a4-8dc234572603,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,student,azure-vpn-gateway,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,f104d372-e40b-4bdd-a6e7-13ceed1acfd3,MS Learn,Explore Azure networking services,"Learn about the core networking resources that are available in Azure, such as Azure Virtual Network, Azure VPN Gateway, and Azure ExpressRoute. Prepare for AZ-900.",,beginner,student,azure-expressroute,38,8163,4.64,https://docs.microsoft.com/en-us/learn/modules/azure-networking-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,bf07fd9e-9607-4308-a77b-90d778e58fd2,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,administrator,azure,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,d661c9b9-309c-43fe-9e81-28149724483d,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,administrator,azure-virtual-machines,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,bac81d8b-e9b2-4a29-aef6-48aaf9e5f435,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,administrator,azure-app-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,61054fde-877d-40b7-89f0-f78b899b2241,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,administrator,azure-container-instances,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,611ec524-13e6-4b1c-af76-fe6376e0c6c4,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,administrator,azure-container-registry,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,3fe8e49a-05a5-46bd-bd5b-83030884805b,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,administrator,azure-kubernetes-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,ebed53b0-1069-4f0d-bb96-f1fcbc8ada78,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,developer,azure,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,6204bcdc-ce18-4d3c-a66d-3f462a8e65f9,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,developer,azure-virtual-machines,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,7a123dc2-4792-413c-9bb8-49667890e3d4,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,developer,azure-app-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,7bcd2167-741c-49de-b1ab-80ba2ad8110c,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,developer,azure-container-instances,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,9344769c-0517-4e0e-8cf1-5eaafa10ce7a,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,developer,azure-container-registry,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,83ef21e1-d857-4e38-aece-3e8423cf0429,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,developer,azure-kubernetes-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,0f8eaddf-88f2-4943-b874-e8e23cb62d27,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,solution-architect,azure,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,b1fcea25-d44d-4699-b60e-dea8ff7bec86,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,solution-architect,azure-virtual-machines,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,4b78313c-a200-485b-9a06-dfb80873f149,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,solution-architect,azure-app-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,3f6759f1-f31d-4f51-ad23-2e0eab503d37,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,solution-architect,azure-container-instances,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,a51de102-6c77-4a81-bb51-173ab34f0280,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,solution-architect,azure-container-registry,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,2623c022-6d99-4040-a717-93c35e75a513,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,solution-architect,azure-kubernetes-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,65d81b87-a59f-4477-82b9-29d610e7a499,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,student,azure,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,d64e10e4-71f6-476c-b940-fec71cfc05dc,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,student,azure-virtual-machines,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,849d6ec0-fc94-42f6-96ce-3f75f88a14a3,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,student,azure-app-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,84571499-6bf1-4447-a555-9d89bd4431cf,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,student,azure-container-instances,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,f9f03c66-5d63-4132-a35f-be402a60ea34,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,student,azure-container-registry,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,ffe9ddfc-0fbf-468c-bc05-0dc6735944bd,MS Learn,Explore Azure compute services,Learn about the different services that are available in Azure compute Prepare for AZ-900.,,beginner,student,azure-kubernetes-service,52,9380,4.76,https://docs.microsoft.com/en-us/learn/modules/azure-compute-fundamentals/?WT.mc_id=api_CatalogApi
ms-learn,290d5027-9af2-48b9-9f39-8ec007375d4c,MS Learn,Explore core data concepts,Explore core data concepts,,beginner,administrator,azure,25,3846,4.85,https://docs.microsoft.com/en-us/learn/modules/explore-core-data-concepts/?WT.mc_id=api_CatalogApi
ms-learn,f5eb70de-3ccb-427f-8ee1-8820c542c2a5,MS Learn,Explore core data concepts,Explore core data concepts,,beginner,business-user,azure,25,3846,4.85,https://docs.microsoft.com/en-us/learn/modules/explore-core-data-concepts/?WT.mc_id=api_CatalogApi
ms-learn,3deae3cb-c1dd-477b-a991-1a94b6c0348a,MS Learn,Explore core data concepts,Explore core data concepts,,beginner,data-engineer,azure,25,3846,4.85,https://docs.microsoft.com/en-us/learn/modules/explore-core-data-concepts/?WT.mc_id=api_CatalogApi
ms-learn,a9783013-8472-4101-9a1c-bd39ea541cc1,MS Learn,Prepare for successful cloud adoption with a well-defined strategy,Success in cloud adoption is predicated by a clear strategy that helps the team understand executive direction and regularly measure progress. This module will help capture the cloud adoption strategy needed to drive your success.,,intermediate,solution-architect,azure,62,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-strategy/?WT.mc_id=api_CatalogApi
ms-learn,8eaa15b9-cc60-41d5-87b7-43a6ec5a3e05,MS Learn,Prepare for successful cloud adoption with a well-defined strategy,Success in cloud adoption is predicated by a clear strategy that helps the team understand executive direction and regularly measure progress. This module will help capture the cloud adoption strategy needed to drive your success.,,intermediate,solution-architect,azure-monitor,62,2,5.0,https://docs.microsoft.com/en-us/learn/modules/cloud-adoption-framework-strategy/?WT.mc_id=api_CatalogApi
